11364	"PTB_WSJ"	"year"	"numbers"	12	14	16007		
11365	"PTB_WSJ"	"year"	"payment"	28	30	39395		
11366	"PTB_WSJ"	"year"	"period"	15	19	15994		
11367	"PTB_WSJ"	"year"	"poll"	8	10	28832		
11368	"PTB_WSJ"	"year"	"previous"	9	11	21874		
11369	"PTB_WSJ"	"year"	"profit"	20	22	4496		
11370	"PTB_WSJ"	"year"	"profit"	11	17	12271		
11371	"PTB_WSJ"	"year"	"profit"	8	10	29402		
11372	"PTB_WSJ"	"year"	"quarter"	5	8	2825		
11373	"PTB_WSJ"	"year"	"quarter"	5	7	2827		
11374	"PTB_WSJ"	"year"	"quarter"	16	19	5846		
11375	"PTB_WSJ"	"year"	"quarter"	3	6	12655		
11376	"PTB_WSJ"	"year"	"quarter"	6	9	15439		
11377	"PTB_WSJ"	"year"	"quarter"	31	33	15617		
11378	"PTB_WSJ"	"year"	"quarter"	3	6	16013		
11379	"PTB_WSJ"	"year"	"quarter"	17	20	16248		
11380	"PTB_WSJ"	"year"	"quarter"	40	43	17711		
11381	"PTB_WSJ"	"year"	"quarter"	3	6	17733		
11382	"PTB_WSJ"	"year"	"quarter"	40	43	18707		
11383	"PTB_WSJ"	"year"	"quarter"	16	19	18892		
11384	"PTB_WSJ"	"year"	"quarter"	22	24	18900		
11385	"PTB_WSJ"	"year"	"quarter"	16	19	28093		
11386	"PTB_WSJ"	"year"	"quarter"	45	47	28684		
11387	"PTB_WSJ"	"year"	"quarter"	21	24	34415		
11388	"PTB_WSJ"	"year"	"quarter"	18	21	39407		
11389	"PTB_WSJ"	"year"	"quarter"	15	18	39411		
11390	"PTB_WSJ"	"year"	"rate"	20	25	11773		
11391	"PTB_WSJ"	"year"	"rates"	24	28	4402		
11392	"PTB_WSJ"	"year"	"report"	22	24	8296		
11393	"PTB_WSJ"	"year"	"respondents"	8	10	28813		
11394	"PTB_WSJ"	"year"	"respondents"	7	9	28815		
11395	"PTB_WSJ"	"year"	"respondents"	6	8	28816		
11396	"PTB_WSJ"	"year"	"result"	8	10	26482		
11397	"PTB_WSJ"	"year"	"results"	2	4	14589		
11398	"PTB_WSJ"	"year"	"results"	2	4	18250		
11399	"PTB_WSJ"	"year"	"results"	29	31	22034		
11400	"PTB_WSJ"	"year"	"results"	2	4	27437		
11401	"PTB_WSJ"	"year"	"results"	23	25	29397		
11402	"PTB_WSJ"	"year"	"results"	2	5	30425		
11403	"PTB_WSJ"	"year"	"retrenchment"	2	4	24787		
11404	"PTB_WSJ"	"year"	"rise"	22	26	32589		
11405	"PTB_WSJ"	"year"	"run-up"	5	8	13691		
11406	"PTB_WSJ"	"year"	"sales"	9	15	15995		
11407	"PTB_WSJ"	"year"	"scare"	14	17	13366		
11408	"PTB_WSJ"	"year"	"season"	13	16	29213		
11409	"PTB_WSJ"	"year"	"Series"	28	30	4449		
11410	"PTB_WSJ"	"year"	"series"	2	4	4463		
11411	"PTB_WSJ"	"year"	"supply"	13	15	39090		
11412	"PTB_WSJ"	"year"	"surge"	7	9	23219		
11413	"PTB_WSJ"	"year"	"time"	13	15	7707		
11414	"PTB_WSJ"	"year"	"total"	9	11	8831		
11415	"PTB_WSJ"	"year"	"totals"	34	36	29237		
11416	"PTB_WSJ"	"year"	"turnover"	14	17	18346		
11417	"PTB_WSJ"	"year"	"turnover"	8	11	21867		
11418	"PTB_WSJ"	"year"	"turnover"	11	15	28894		
11419	"PTB_WSJ"	"year"	"upheaval"	32	34	9650		
11420	"PTB_WSJ"	"year"	"volume"	9	12	3381		
11421	"PTB_WSJ"	"yesterday"	"absenteeism"	9	11	20021		
11422	"PTB_WSJ"	"yesterday"	"accord"	2	4	5233		
11423	"PTB_WSJ"	"yesterday"	"action"	2	4	2581		
11424	"PTB_WSJ"	"Yesterday"	"action"	1	4	13382		
11425	"PTB_WSJ"	"Yesterday"	"action"	1	4	17504		
11426	"PTB_WSJ"	"yesterday"	"action"	20	22	18145		
11427	"PTB_WSJ"	"yesterday"	"action"	4	7	18700		
11428	"PTB_WSJ"	"yesterday"	"action"	6	8	37226		
11429	"PTB_WSJ"	"Yesterday"	"agreement"	1	4	37197		
11430	"PTB_WSJ"	"yesterday"	"arrangement"	6	8	28065		
11431	"PTB_WSJ"	"yesterday"	"auction"	23	25	3501		
11432	"PTB_WSJ"	"yesterday"	"auction"	5	11	3507		
11433	"PTB_WSJ"	"yesterday"	"auction"	5	11	3513		
11434	"PTB_WSJ"	"yesterday"	"bill"	6	8	12217		
11435	"PTB_WSJ"	"Yesterday"	"buyers"	1	3	35509		
11436	"PTB_WSJ"	"yesterday"	"close"	2	4	36179		
11437	"PTB_WSJ"	"yesterday"	"close"	21	23	36186		
11438	"PTB_WSJ"	"yesterday"	"edition"	18	20	188		
11439	"PTB_WSJ"	"Yesterday"	"edition"	1	3	3778		
11440	"PTB_WSJ"	"yesterday"	"edition"	26	28	13585		
11441	"PTB_WSJ"	"Yesterday"	"edition"	1	3	30952		
11442	"PTB_WSJ"	"yesterday"	"edition"	2	4	35563		
11443	"PTB_WSJ"	"Yesterday"	"edition"	1	3	35629		
11444	"PTB_WSJ"	"yesterday"	"edition"	2	4	35631		
11445	"PTB_WSJ"	"Yesterday"	"edition"	1	3	36463		
11446	"PTB_WSJ"	"yesterday"	"edition"	2	4	38984		
11447	"PTB_WSJ"	"Yesterday"	"election"	1	3	1166		
11448	"PTB_WSJ"	"Yesterday"	"explosions"	1	3	20990		
11449	"PTB_WSJ"	"yesterday"	"gains"	2	7	3480		
11450	"PTB_WSJ"	"yesterday"	"gains"	14	16	35519		
11451	"PTB_WSJ"	"yesterday"	"high"	24	26	18716		
11452	"PTB_WSJ"	"Yesterday"	"Journal"	1	4	30996		
11453	"PTB_WSJ"	"yesterday"	"launch"	27	30	32392		
11454	"PTB_WSJ"	"Yesterday"	"news"	1	5	2455		
11455	"PTB_WSJ"	"yesterday"	"offerings"	5	7	1016		
11456	"PTB_WSJ"	"yesterday"	"offerings"	5	7	5437		
11457	"PTB_WSJ"	"yesterday"	"offerings"	5	7	9775		
11458	"PTB_WSJ"	"yesterday"	"offerings"	5	7	14437		
11459	"PTB_WSJ"	"yesterday"	"offerings"	5	7	17872		
11460	"PTB_WSJ"	"yesterday"	"offerings"	5	7	21058		
11461	"PTB_WSJ"	"yesterday"	"offerings"	5	7	29621		
11462	"PTB_WSJ"	"yesterday"	"offerings"	5	7	33542		
11463	"PTB_WSJ"	"yesterday"	"offerings"	5	7	35383		
11464	"PTB_WSJ"	"yesterday"	"open"	33	36	34550		
11465	"PTB_WSJ"	"yesterday"	"plea"	4	6	1263		
11466	"PTB_WSJ"	"yesterday"	"price"	24	27	14441		
11467	"PTB_WSJ"	"Yesterday"	"price"	1	4	33193		
11468	"PTB_WSJ"	"yesterday"	"problems"	12	14	39631		
11469	"PTB_WSJ"	"yesterday"	"rally"	16	18	2449		
11470	"PTB_WSJ"	"yesterday"	"rally"	9	11	27074		
11471	"PTB_WSJ"	"Yesterday"	"rally"	1	3	39471		
11472	"PTB_WSJ"	"Yesterday"	"rally"	1	3	39688		
11473	"PTB_WSJ"	"yesterday"	"rally"	2	4	39703		
11474	"PTB_WSJ"	"yesterday"	"rally"	3	5	39706		
11475	"PTB_WSJ"	"yesterday"	"rebound"	15	17	39062		
11476	"PTB_WSJ"	"yesterday"	"rebound"	9	11	39096		
11477	"PTB_WSJ"	"yesterday"	"rebound"	18	21	39714		
11478	"PTB_WSJ"	"Yesterday"	"recovery"	1	4	38808		
11479	"PTB_WSJ"	"yesterday"	"report"	14	16	11768		
11480	"PTB_WSJ"	"yesterday"	"report"	2	4	11922		
11481	"PTB_WSJ"	"yesterday"	"report"	2	6	17525		
11482	"PTB_WSJ"	"yesterday"	"report"	19	21	37229		
11483	"PTB_WSJ"	"Yesterday"	"rise"	1	3	5792		
11484	"PTB_WSJ"	"yesterday"	"sale"	13	15	21431		
11485	"PTB_WSJ"	"Yesterday"	"sale"	1	4	37139		
11486	"PTB_WSJ"	"Yesterday"	"sell-off"	1	3	18790		
11487	"PTB_WSJ"	"yesterday"	"sell-off"	13	17	21409		
11488	"PTB_WSJ"	"Yesterday"	"selling"	1	3	38295		
11489	"PTB_WSJ"	"yesterday"	"sequester"	8	12	35450		
11490	"PTB_WSJ"	"yesterday"	"session"	5	7	31649		
11491	"PTB_WSJ"	"yesterday"	"session"	41	43	36782		
11492	"PTB_WSJ"	"Yesterday"	"statement"	1	3	22406		
11493	"PTB_WSJ"	"yesterday"	"supply"	11	14	18980		
11494	"PTB_WSJ"	"yesterday"	"trading"	2	5	4342		
11495	"PTB_WSJ"	"yesterday"	"volume"	21	24	15595		
11496	"PTB_WSJ"	"Yesterday"	"volume"	1	3	20351		
11497	"PTB_WSJ"	"Yesterday"	"vote"	1	3	12201		
11498	"PTB_WSJ"	"Yesterday"	"vote"	1	3	14866		
11499	"PTB_WSJ"	"Yesterday"	"yield"	1	3	28271		
11500	"PTB_WSJ"	"mid-October"	"plunge"	11	15	4051		
11501	"PTB_WSJ"	"Monday"	"auction"	15	17	3046		
11502	"PTB_WSJ"	"Monday"	"auction"	9	11	13777		
11503	"PTB_WSJ"	"Monday"	"auction"	27	29	18077		
11504	"PTB_WSJ"	"Monday"	"auction"	4	6	18080		
11505	"PTB_WSJ"	"Monday"	"auction"	25	27	32893		
11506	"PTB_WSJ"	"Monday"	"auction"	22	24	37771		
11507	"PTB_WSJ"	"Monday"	"close"	17	20	5591		
11508	"PTB_WSJ"	"Monday"	"close"	25	27	18120		
11509	"PTB_WSJ"	"Monday"	"close"	24	26	18131		
11510	"PTB_WSJ"	"Monday"	"close"	5	7	18653		
11511	"PTB_WSJ"	"Monday"	"close"	7	9	18709		
11512	"PTB_WSJ"	"Monday"	"close"	34	36	18813		
11513	"PTB_WSJ"	"Monday"	"close"	17	20	21814		
11514	"PTB_WSJ"	"Monday"	"close"	6	8	35615		
11515	"PTB_WSJ"	"Monday"	"decline"	15	18	9901		
11516	"PTB_WSJ"	"Monday"	"fall"	8	10	3085		
11517	"PTB_WSJ"	"Monday"	"fall"	17	20	25510		
11518	"PTB_WSJ"	"Monday"	"fall"	20	22	35499		
11519	"PTB_WSJ"	"Monday"	"gains"	15	20	37163		
11520	"PTB_WSJ"	"Monday"	"levels"	15	17	36910		
11521	"PTB_WSJ"	"Monday"	"losers"	1	3	3414		
11522	"PTB_WSJ"	"Monday"	"loss"	16	21	21884		
11523	"PTB_WSJ"	"Monday"	"losses"	23	25	25526		
11524	"PTB_WSJ"	"Monday"	"markets"	2	5	39447		
11525	"PTB_WSJ"	"Monday"	"meeting"	4	7	11256		
11526	"PTB_WSJ"	"Monday"	"pace"	6	9	36544		
11527	"PTB_WSJ"	"Monday"	"plunge"	26	28	35550		
11528	"PTB_WSJ"	"Monday"	"plunge"	2	4	36174		
11529	"PTB_WSJ"	"Monday"	"prices"	16	19	37208		
11530	"PTB_WSJ"	"Monday"	"pricing"	7	9	3078		
11531	"PTB_WSJ"	"Monday"	"rally"	13	15	18711		
11532	"PTB_WSJ"	"Monday"	"rally"	6	9	35488		
11533	"PTB_WSJ"	"Monday"	"rally"	8	12	35519		
11534	"PTB_WSJ"	"Monday"	"rally"	12	15	37534		
11535	"PTB_WSJ"	"Monday"	"rebound"	12	14	24367		
11536	"PTB_WSJ"	"Monday"	"rebound"	13	15	30075		
11537	"PTB_WSJ"	"Monday"	"rebound"	21	23	33248		
11538	"PTB_WSJ"	"Monday"	"recovery"	11	14	37520		
11539	"PTB_WSJ"	"Monday"	"session"	28	32	13204		
11540	"PTB_WSJ"	"Monday"	"session"	17	19	31660		
11541	"PTB_WSJ"	"Monday"	"slide"	11	13	31655		
11542	"PTB_WSJ"	"Monday"	"trading"	15	17	21856		
11543	"PTB_WSJ"	"Monday"	"trading"	10	13	38022		
11544	"PTB_WSJ"	"Monday"	"volume"	6	9	35629		
11545	"PTB_WSJ"	"month"	"attempt"	14	18	7623		
11546	"PTB_WSJ"	"month"	"attempt"	11	14	25592		
11547	"PTB_WSJ"	"month"	"bill"	41	43	33614		
11548	"PTB_WSJ"	"month"	"data"	6	8	8347		
11549	"PTB_WSJ"	"month"	"earthquake"	31	33	1700		
11550	"PTB_WSJ"	"month"	"effort"	34	37	25571		
11551	"PTB_WSJ"	"month"	"effort"	21	25	25573		
11552	"PTB_WSJ"	"month"	"effort"	18	21	26027		
11553	"PTB_WSJ"	"month"	"elections"	16	18	16701		
11554	"PTB_WSJ"	"month"	"events"	27	30	8343		
11555	"PTB_WSJ"	"month"	"figures"	3	5	36010		
11556	"PTB_WSJ"	"month"	"Hugo"	51	54	35130		
11557	"PTB_WSJ"	"month"	"meeting"	22	24	23731		
11558	"PTB_WSJ"	"month"	"numbers"	15	17	35649		
11559	"PTB_WSJ"	"month"	"payment"	9	11	16481		
11560	"PTB_WSJ"	"month"	"plunge"	29	35	14935		
11561	"PTB_WSJ"	"month"	"plunge"	2	6	18145		
11562	"PTB_WSJ"	"month"	"rate"	9	14	30069		
11563	"PTB_WSJ"	"month"	"settlement"	26	28	17038		
11564	"PTB_WSJ"	"month"	"squeeze"	19	24	11109		
11565	"PTB_WSJ"	"month"	"survey"	3	5	2053		
11566	"PTB_WSJ"	"month"	"withdrawal"	5	7	21156		
11567	"PTB_WSJ"	"months"	"results"	41	43	22034		
11568	"PTB_WSJ"	"October"	"crash"	31	36	4433		
11569	"PTB_WSJ"	"October"	"figure"	3	5	15034		
11570	"PTB_WSJ"	"October"	"numbers"	1	3	4050		
11571	"PTB_WSJ"	"October"	"trends"	22	24	4072		
11572	"PTB_WSJ"	"October"	"troubles"	1	3	25802		
11573	"PTB_WSJ"	"July"	"$"	22	24	35646		
11574	"PTB_WSJ"	"July"	"crash"	9	11	9343		
11575	"PTB_WSJ"	"July"	"deficits"	31	36	25369		
11576	"PTB_WSJ"	"July"	"level"	6	9	466		
11577	"PTB_WSJ"	"July"	"rise"	6	11	39272		
11578	"PTB_WSJ"	"July"	"rises"	15	20	17304		
11579	"PTB_WSJ"	"July"	"summit"	4	7	12593		
11580	"PTB_WSJ"	"July"	"tons"	29	32	36008		
11581	"PTB_WSJ"	"June"	"level"	20	23	19349		
11582	"PTB_WSJ"	"Thursday"	"close"	17	20	11141		
11583	"PTB_WSJ"	"Thursday"	"close"	17	20	30699		
11584	"PTB_WSJ"	"Thursday"	"edition"	2	4	8027		
11585	"PTB_WSJ"	"Thursday"	"edition"	12	14	8121		
11586	"PTB_WSJ"	"Thursday"	"edition"	1	3	30961		
11587	"PTB_WSJ"	"Thursday"	"gains"	11	13	25535		
11588	"PTB_WSJ"	"Thursday"	"marks"	22	25	9622		
11589	"PTB_WSJ"	"Thursday"	"price"	21	24	8124		
11590	"PTB_WSJ"	"Thursday"	"release"	19	21	11150		
11591	"PTB_WSJ"	"Thursday"	"report"	11	13	25640		
11592	"PTB_WSJ"	"Thursday"	"shares"	19	23	25546		
11593	"PTB_WSJ"	"Today"	"agreement"	1	3	820		
11594	"PTB_WSJ"	"today"	"audiences"	22	24	12288		
11595	"PTB_WSJ"	"today"	"buyers"	18	21	22641		
11596	"PTB_WSJ"	"Today"	"chips"	1	7	22425		
11597	"PTB_WSJ"	"today"	"chips"	3	6	22436		
11598	"PTB_WSJ"	"today"	"computers"	12	15	11469		
11599	"PTB_WSJ"	"today"	"depression"	20	23	26197		
11600	"PTB_WSJ"	"today"	"dollars"	30	32	22758		
11601	"PTB_WSJ"	"today"	"engines"	20	22	13249		
11602	"PTB_WSJ"	"today"	"expiration"	9	12	27088		
11603	"PTB_WSJ"	"today"	"funds"	3	7	9513		
11604	"PTB_WSJ"	"today"	"group"	11	14	1205		
11605	"PTB_WSJ"	"today"	"hour"	6	10	30092		
11606	"PTB_WSJ"	"today"	"Journal"	16	20	5789		
11607	"PTB_WSJ"	"today"	"market"	15	17	9099		
11608	"PTB_WSJ"	"today"	"market"	3	6	14321		
11609	"PTB_WSJ"	"today"	"markets"	2	4	28111		
11610	"PTB_WSJ"	"today"	"measures"	16	18	18046		
11611	"PTB_WSJ"	"today"	"networks"	2	5	26264		
11612	"PTB_WSJ"	"today"	"opening"	12	14	15168		
11613	"PTB_WSJ"	"today"	"parent"	6	8	26720		
11614	"PTB_WSJ"	"today"	"participation"	13	15	18952		
11615	"PTB_WSJ"	"Today"	"presses"	1	3	8387		
11616	"PTB_WSJ"	"today"	"products"	18	22	28528		
11617	"PTB_WSJ"	"today"	"rates"	36	39	20730		
11618	"PTB_WSJ"	"today"	"release"	9	11	3478		
11619	"PTB_WSJ"	"today"	"release"	5	7	13387		
11620	"PTB_WSJ"	"today"	"report"	25	28	14658		
11621	"PTB_WSJ"	"today"	"report"	4	7	14665		
11622	"PTB_WSJ"	"today"	"report"	15	19	21489		
11623	"PTB_WSJ"	"today"	"sale"	9	14	9086		
11624	"PTB_WSJ"	"today"	"session"	23	25	21465		
11625	"PTB_WSJ"	"today"	"Street"	7	10	35916		
11626	"PTB_WSJ"	"today"	"televisions"	15	17	22755		
11627	"PTB_WSJ"	"today"	"traveler"	8	10	27171		
11628	"PTB_WSJ"	"Today"	"Turks"	1	3	32993		
11629	"PTB_WSJ"	"today"	"Union"	29	32	13915		
11630	"PTB_WSJ"	"today"	"workers"	8	10	31898		
11631	"PTB_WSJ"	"tonight"	"deadline"	26	28	17502		
11632	"PTB_WSJ"	"tonight"	"offering"	2	4	6148		
11633	"PTB_WSJ"	"tonight"	"series"	35	38	10658		
11634	"PTB_WSJ"	"Tuesday"	"close"	27	30	2040		
